o_zone_id,d_zone_id,volume
23,15,0.581148444
24,23,0.615337351
22,23,0.721965125
22,15,0.735275386
24,15,0.864044442
23,22,1.060460484
24,22,1.136931966
23,1,1.36376358
17,23,1.377544917
17,15,1.44406646
24,1,1.537004544
21,23,1.552845895
10,23,1.559998107
1,23,1.591431328
21,15,1.618692924
1,15,1.811854336
2,23,1.874644141
15,23,1.88342241
22,1,1.894132636
5,23,1.943711601
23,26,2.045020491
9,23,2.052716421
23,24,2.087204645
23,21,2.112675554
2,15,2.220260287
23,2,2.234445986
24,26,2.235307261
26,23,2.255622933
24,21,2.301283008
23,17,2.318637938
26,15,2.366654129
24,17,2.521949398
24,2,2.582513722
22,24,2.625475447
23,19,2.670829637
19,23,2.740212974
7,23,2.843565208
17,22,2.860603755
22,26,2.892525309
10,22,2.906466141
18,23,2.914890065
14,23,2.990283889
22,21,2.995578421
23,11,3.027810126
22,2,3.046561359
16,23,3.09278148
10,15,3.115066474
23,5,3.117004579
23,16,3.143719706
4,23,3.14774852
18,15,3.164194862
9,15,3.170743308
21,22,3.234107978
7,15,3.242197561
1,22,3.246664953
23,18,3.250228372
16,15,3.265138182
22,17,3.277982286
24,11,3.331486139
12,23,3.352727635
22,19,3.367041152
24,16,3.432608569
15,22,3.500168507
3,23,3.536716446
23,3,3.550569971
11,23,3.559870574
23,36,3.608722481
5,22,3.634595091
23,14,3.646909431
13,23,3.658424161
12,15,3.670478936
24,18,3.690672813
5,15,3.710098974
2,22,3.754370928
23,4,3.780624039
11,15,3.837017236
9,22,3.857052857
8,23,3.861980063
23,6,3.863018641
23,7,3.885708287
23,12,3.889504695
23,35,3.89998795
22,5,3.968107035
24,19,3.972770388
19,15,4.016874764
17,1,4.042905927
23,27,4.081105699
22,18,4.104987226
35,23,4.133938437
36,23,4.151725123
22,11,4.263536467
10,1,4.276901861
24,6,4.305763479
24,12,4.325272582
13,15,4.392679913
24,7,4.410986525
23,13,4.423543556
24,3,4.425974267
22,16,4.451198319
14,15,4.459344146
27,23,4.460101602
24,27,4.466143998
24,5,4.507486591
22,36,4.581238775
22,14,4.620303843
22,3,4.663036272
26,22,4.686237296
6,23,4.693120625
3,15,4.704272247
23,9,4.719277921
27,15,4.72740552
22,4,4.863980773
8,15,4.869485953
23,42,4.884566725
4,15,4.9185664
22,35,4.987321739
15,1,5.03193612
19,22,5.074167821
17,24,5.08230769
24,4,5.127706777
21,1,5.128052849
24,14,5.186741352
6,15,5.209513619
42,23,5.234279101
24,36,5.307903351
24,13,5.332581816
22,7,5.332688909
22,6,5.395024927
22,12,5.395259345
18,22,5.407523107
5,1,5.48369324
24,35,5.544307098
14,22,5.564629461
7,22,5.732149628
22,13,5.732388753
21,24,5.737429168
22,27,5.770331984
23,10,5.781544624
9,1,5.802323219
10,26,5.810050848
23,29,5.9391866
4,22,5.948488926
10,21,5.95124183
17,26,6.016118133
22,9,6.037038103
23,28,6.054201201
1,24,6.083811104
23,31,6.169496792
22,42,6.169764025
17,21,6.21903949
31,23,6.309091396
16,22,6.432216205
17,2,6.451436642
29,23,6.453626881
24,9,6.486608591
24,29,6.565351807
17,19,6.570362465
10,17,6.575957901
28,23,6.615126735
24,28,6.651504838
23,8,6.654215386
3,22,6.822589333
12,22,6.831161779
15,26,6.953870681
13,22,6.963661543
2,1,6.99011376
19,1,7.030449824
24,31,7.041045777
24,42,7.050630131
29,15,7.062434785
28,15,7.112722504
15,21,7.13722801
42,15,7.189465813
18,1,7.254723133
10,2,7.303374435
5,26,7.32964764
22,10,7.333424208
2,24,7.349255912
11,22,7.362983451
21,19,7.3699024
31,15,7.401314165
8,22,7.421630743
5,21,7.486614412
21,2,7.611288802
35,15,7.612236658
21,17,7.693891098
23,30,7.714853432
36,22,7.741699427
35,22,7.765088265
10,24,7.781620726
9,26,7.800625854
15,17,7.87725681
17,5,7.88551139
14,1,7.939330527
1,17,7.940898042
9,21,7.969693543
1,19,7.996386853
17,18,8.004555504
26,1,8.123429494
1,21,8.141524906
24,8,8.153051003
36,15,8.222226071
5,17,8.276589559
22,29,8.353443288
26,24,8.362917669
24,10,8.502333103
22,31,8.525512656
22,28,8.542704396
15,2,8.57660813
30,23,8.589643316
24,30,8.59341245
1,26,8.594475795
2,21,8.687836269
22,8,8.705784216
2,26,8.795086128
21,5,8.824429359
9,17,8.829985927
21,26,8.888477713
10,11,8.89514728
21,18,8.916069058
10,16,9.004586127
17,36,9.060468427
17,11,9.085650537
17,14,9.101249425
2,17,9.110298007
4,1,9.258891176
27,22,9.262878772
5,2,9.371918443
17,16,9.387262514
1,18,9.439768739
15,24,9.49835703
10,18,9.498715932
5,24,9.534119362
9,24,9.570240467
17,3,9.570334398
30,15,9.587773533
6,22,9.627347314
42,22,9.71130635
2,19,9.721417765
1,2,9.722637207
17,4,9.791660059
9,2,9.92777995
17,35,9.979871975
19,26,9.997743538
7,1,10.04121094
13,1,10.13354894
21,36,10.15121997
21,14,10.1659283
1,5,10.26189533
19,21,10.28736897
10,19,10.43871413
18,26,10.54590651
15,11,10.57666705
23,34,10.62771776
26,19,10.74812474
15,16,10.75614879
21,3,10.79446938
22,30,10.80961596
16,1,10.82805546
18,21,10.87892982
34,23,10.94776446
7,24,10.94915198
21,4,10.96284345
12,1,10.99734222
14,26,11.0409678
23,37,11.06847526
3,1,11.14468209
26,17,11.16895039
21,35,11.18384535
18,24,11.22704862
2,18,11.26939157
5,11,11.2930885
1,14,11.29913649
17,7,11.33697774
14,21,11.34067576
19,17,11.34630959
5,16,11.3781172
15,18,11.4344577
16,24,11.45464029
8,1,11.47146448
17,13,11.51668456
17,6,11.52821019
36,1,11.55896249
17,12,11.56171135
26,2,11.5627186
10,12,11.60168021
1,36,11.72445225
10,6,11.7529227
10,27,11.75662059
17,42,11.82983742
5,18,11.87390054
19,2,11.88827275
21,11,12.03693677
9,11,12.03834346
18,2,12.04646975
17,9,12.06089232
35,1,12.07536588
18,17,12.08294204
17,27,12.10713028
9,16,12.13021149
10,7,12.14775123
4,26,12.210835
4,21,12.41835864
14,17,12.56075164
9,18,12.60160973
2,5,12.60907105
12,24,12.64646688
15,19,12.6885155
42,1,12.78285315
21,13,12.78326443
31,22,12.80606938
1,16,12.84380986
5,19,12.86328303
26,5,12.96455302
26,18,12.97013366
1,4,12.97690896
9,19,13.01660624
1,3,13.05612601
10,3,13.09955994
7,26,13.18721502
7,21,13.19498326
21,16,13.22331742
1,11,13.24688407
21,7,13.25291452
21,12,13.28012908
11,24,13.28603331
1,35,13.29377653
29,22,13.33277905
26,21,13.33830592
11,1,13.34659531
21,9,13.46740035
14,2,13.49812251
21,42,13.57741266
2,16,13.5776715
37,23,13.64336245
28,22,13.7105529
4,17,13.72208273
22,34,13.72722285
15,12,13.80001048
2,14,13.81131086
19,24,13.82557974
2,11,13.85678135
15,6,13.89705957
1,42,13.92020994
7,17,13.96424504
22,37,14.01841124
15,27,14.01898603
13,26,14.02752431
1,13,14.29837344
15,7,14.3584358
24,34,14.37190229
13,21,14.38367858
2,36,14.39208208
7,19,14.39776474
14,24,14.4255968
10,13,14.43583176
17,10,14.47943668
4,24,14.48143083
3,26,14.48712806
18,19,14.51577357
3,21,14.62877343
10,14,14.6543195
5,12,14.71208141
21,6,14.74395116
16,19,14.79745556
26,14,14.85212302
1,12,14.88787045
5,27,14.89167597
26,36,14.89462159
3,24,14.95418695
13,24,14.95936059
5,6,15.00094876
19,11,15.06989791
15,3,15.30562031
12,26,15.32432561
8,26,15.36843024
19,16,15.43191269
5,7,15.49837708
36,26,15.5358759
16,17,15.54431364
1,9,15.56672775
12,21,15.57437828
8,21,15.64950148
9,12,15.7234791
9,27,15.85246732
35,26,15.85759848
4,2,15.8608195
18,11,15.86413626
36,21,15.88904497
16,2,15.92141775
9,6,15.94895793
2,4,15.9822553
1,7,16.01186454
13,17,16.03165615
26,3,16.04164756
3,17,16.04561797
8,24,16.05037143
35,21,16.12858775
2,3,16.15193341
26,4,16.17624304
21,10,16.21149104
18,16,16.31855721
2,35,16.3214034
24,37,16.43422518
26,35,16.50081955
12,19,16.50784034
9,7,16.52288372
27,24,16.55584629
10,4,16.567296
19,18,16.60619042
2,42,16.65494531
7,2,16.68795175
12,17,16.7746422
14,11,16.81934103
5,3,16.84892293
27,1,16.87057842
7,18,16.99423277
18,5,17.07683268
14,16,17.11350398
13,2,17.14817842
15,13,17.21339219
2,12,17.22841166
11,19,17.26941994
8,17,17.32769746
2,13,17.39575261
36,17,17.54498201
34,15,17.56195096
16,26,17.58729312
21,27,17.60765633
15,14,17.62561183
30,22,17.67811628
16,21,17.69906361
12,2,17.70109922
10,5,17.71754283
17,29,17.72765347
17,8,17.73783107
6,24,17.74339977
10,42,17.75421933
10,28,17.76370986
35,17,17.8054469
10,29,17.81218027
9,3,17.87630596
9,5,17.88203623
16,18,17.90106518
16,5,17.9507019
11,17,17.97996197
1,27,18.01407135
17,28,18.04738054
17,31,18.16555667
7,5,18.18799537
2,27,18.21432913
5,13,18.22602297
5,14,18.26221198
14,18,18.26871763
23,44,18.372345
26,11,18.47581877
1,10,18.4968558
1,6,18.56710671
26,13,18.70794649
2,6,18.9293165
4,11,18.95339172
9,14,18.97228802
4,16,18.99213198
2,7,19.13194021
15,4,19.14532116
2,9,19.14907137
3,2,19.17686909
11,21,19.25422308
42,26,19.27470113
15,5,19.281986
6,1,19.32993223
4,18,19.33545268
11,2,19.41864658
18,3,19.51989424
9,13,19.57001532
19,6,19.60443272
26,12,19.60858408
8,2,19.63736137
19,12,19.64827452
4,19,19.66602278
11,26,19.69429448
18,36,19.70309704
26,16,19.71797996
36,2,19.73557373
14,19,19.75164846
13,19,19.75247264
26,9,19.78084697
42,21,19.79485369
21,8,19.81905239
12,18,19.83613838
26,42,19.83926875
26,7,19.8759972
35,24,19.93424411
18,14,19.98153846
10,31,20.06274431
3,19,20.06327448
19,27,20.06891356
10,9,20.12308192
24,44,20.15732429
19,7,20.18553228
7,14,20.3226129
9,36,20.3290673
12,5,20.33685101
18,6,20.43405224
44,23,20.48642905
16,14,20.53321316
7,16,20.54487763
16,36,20.5922103
35,2,20.62097808
18,12,20.63770775
19,3,20.66511279
36,24,20.71332732
34,22,20.77047304
7,36,20.77146703
11,18,20.79762293
7,11,20.821751
18,7,20.82652764
18,4,20.8269709
15,29,21.06387274
15,28,21.09673272
44,15,21.13283675
18,27,21.16243858
19,5,21.16389365
9,42,21.2239462
10,36,21.23700077
10,35,21.27051638
42,2,21.27281987
11,5,21.29236569
42,17,21.3371679
27,19,21.37728957
8,19,21.38861888
18,35,21.41401559
5,4,21.41427288
5,42,21.55945662
13,11,21.56367918
3,18,21.68060134
15,42,21.74334954
13,16,21.85171387
23,32,21.98377762
14,12,21.98619832
14,6,22.02991286
9,4,22.10355492
16,3,22.26144875
27,17,22.27077313
14,27,22.27234178
23,33,22.27973937
16,4,22.44102044
3,16,22.5398059
13,18,22.57012965
5,28,22.59351834
9,35,22.60503057
3,11,22.64749926
2,10,22.70870433
5,29,22.74836555
14,7,22.77057458
16,35,22.85786921
21,31,22.95908805
7,4,22.98688996
17,30,22.99730247
10,8,23.01087674
26,6,23.01292479
1,8,23.06505564
12,14,23.11355098
7,3,23.12051088
15,36,23.16194153
6,19,23.2140578
12,36,23.27154658
15,35,23.2740625
7,35,23.37241806
15,31,23.45591707
6,17,23.5734946
15,9,23.62481064
32,23,23.63855242
10,30,23.70489892
8,18,23.71483398
27,2,23.72635976
33,23,23.74245018
26,10,23.75027167
14,3,23.77584301
36,11,23.84750793
8,11,23.88089669
8,16,23.96347283
12,11,23.96593356
14,5,24.01300084
9,28,24.02411923
12,16,24.04571733
36,16,24.08089662
11,14,24.11721221
9,29,24.12528041
13,5,24.17248366
29,24,24.19839938
19,4,24.23361101
6,21,24.36987184
11,36,24.37100655
31,24,24.42339305
18,13,24.47476937
19,13,24.50393613
21,29,24.56112251
35,11,24.57100205
35,16,24.62810886
28,24,24.65204689
4,12,24.66991467
19,36,24.70091503
19,14,24.71462561
4,27,24.924079
7,42,24.96646326
36,18,25.2755899
4,6,25.28631995
35,18,25.30990711
6,26,25.34766119
37,22,25.38111431
12,3,25.40764422
12,4,25.54083458
22,44,25.60646502
16,11,25.6075597
21,28,25.62101802
42,24,25.62775226
5,9,25.63645402
27,18,25.78839519
18,42,25.80090268
5,31,25.8621579
7,13,25.87488999
24,32,25.94992328
12,35,25.95100767
18,9,25.9824994
16,13,25.99364451
27,5,26.09853324
19,35,26.10007124
4,7,26.15313499
27,21,26.18019703
5,36,26.34755918
28,1,26.34811982
7,12,26.58459221
11,3,26.73152032
11,4,26.76430516
16,42,26.85182998
3,5,26.91410383
29,1,26.95799171
35,19,26.96524068
9,31,27.12518122
7,27,27.13619443
15,8,27.19133926
11,35,27.25383988
37,15,27.25448427
8,5,27.27606279
6,2,27.4107468
16,9,27.43597439
16,12,27.44348002
17,37,27.58338672
14,13,27.59681012
16,7,27.61951061
6,18,27.68095755
13,36,27.68165774
14,36,27.68917659
36,19,27.69810244
17,34,27.78724478
7,9,27.79876116
13,14,27.83525415
7,6,27.90699658
15,30,27.90814502
31,1,27.96691216
24,33,27.98732466
2,28,28.07885689
42,11,28.11698395
14,4,28.13495012
1,28,28.13954855
13,6,28.23566751
13,12,28.33046117
5,35,28.3571128
2,8,28.38696334
13,27,28.41601635
2,29,28.56749949
4,14,28.56901345
4,5,28.5920624
13,3,28.62866781
4,3,28.72417823
3,14,28.88355516
1,29,28.95072658
12,42,29.08329977
26,8,29.20688054
6,5,29.22531859
13,7,29.24214743
42,16,29.2482105
5,8,29.30642846
32,15,29.34076734
3,12,29.36044216
22,33,29.36191554
12,13,29.52798894
27,14,29.68556701
3,27,29.71715704
22,32,29.7752021
19,29,29.77590586
14,35,29.82462566
27,36,29.9195516
19,28,30.02959871
13,4,30.08393208
4,13,30.28638145
19,42,30.30507822
3,6,30.38636171
5,30,30.39544191
8,14,30.53105227
13,35,30.58151049
11,16,30.60330614
3,36,30.65217014
11,13,30.65523747
19,9,30.70311904
42,18,30.82885728
11,42,30.84916936
21,37,30.93615277
36,12,31.05963726
8,36,31.11282025
12,6,31.1515478
18,29,31.1566651
12,9,31.160127
16,6,31.18389048
21,30,31.20985866
21,34,31.2381442
12,27,31.25628199
31,17,31.26748542
8,12,31.28346834
12,7,31.31417531
8,27,31.33501196
3,7,31.47071385
36,27,31.49657122
9,8,31.50503146
29,19,31.53579137
18,10,31.57133988
18,28,31.57820674
36,6,31.62927675
42,19,31.65250656
8,6,31.65677847
14,42,31.8397611
35,12,31.91177724
1,31,31.9136338
31,21,31.9430336
28,19,31.98104984
9,30,32.10213186
4,42,32.16432404
27,26,32.20876807
31,19,32.25413235
19,31,32.35984398
35,27,32.36268642
29,17,32.42315745
4,36,32.42494541
9,10,32.43901873
2,31,32.45024769
30,24,32.45374818
26,27,32.50693647
11,9,32.54010115
27,3,32.60408391
6,14,32.64075903
36,7,32.65496926
11,12,32.68857197
27,4,32.71519335
33,15,32.74175027
16,10,32.83136851
35,6,32.84167594
7,10,32.94645552
8,7,32.94997789
18,31,32.98067648
28,17,33.1911778
14,29,33.36603421
27,35,33.36650624
3,42,33.38029633
34,1,33.39499578
6,36,33.4002
11,7,33.4525957
14,28,33.49108035
13,42,33.70561713
8,3,33.8383642
35,7,33.85410893
31,26,34.23045178
3,4,34.36475423
3,13,34.48097653
8,4,34.48788421
3,35,34.78149862
8,35,34.82994663
1,37,35.11293327
36,3,35.40251929
16,27,35.63117276
14,9,35.76463108
42,3,35.91028494
8,42,35.96338391
42,6,36.01188062
42,12,36.15518061
29,21,36.31027537
42,7,36.55904614
28,2,36.56888886
18,8,36.64504154
14,31,36.72728524
4,35,36.7948974
6,4,36.89640093
26,31,36.92022956
29,2,36.99986444
35,3,37.01236734
42,5,37.04880921
6,3,37.06051499
12,10,37.06335037
37,1,37.0895799
30,1,37.13760699
13,9,37.2101578
15,10,37.41517526
27,13,37.54968987
31,18,37.60696904
6,35,37.64085544
27,11,37.74057121
29,18,37.75022511
19,8,37.81008906
1,34,37.83073469
4,28,37.95341726
8,13,37.98464476
28,21,38.08747213
42,27,38.20418615
2,30,38.27991443
4,29,38.30676008
28,18,38.4733922
36,13,38.50733409
6,16,38.50878275
35,14,38.55567387
11,6,38.63997547
11,10,38.75953209
36,14,38.85059774
1,30,38.92380431
27,42,38.96251944
19,30,39.14064236
35,13,39.19547424
31,2,39.55360883
27,16,39.58144159
28,5,39.58865969
27,12,39.62782637
29,5,39.63991317
19,10,39.69217949
27,9,39.83000612
6,11,39.92695438
27,7,40.52498411
11,27,40.60197237
16,8,40.62019486
18,30,40.68621259
6,42,40.82722715
3,9,40.93799257
5,10,40.94658518
42,4,41.39698591
7,28,41.46932407
6,13,41.47718021
7,8,41.5465487
42,14,41.61148234
7,29,41.73713519
44,22,41.94011054
8,9,42.0377718
29,26,42.17212499
4,9,42.31021783
31,5,42.41187263
30,19,42.4753795
13,29,42.67207993
26,29,42.80726094
13,28,42.82652618
2,37,43.07876677
30,17,43.09744426
14,8,43.13363336
34,26,43.27593553
4,31,43.62264042
42,13,43.67263181
34,21,43.77993437
6,12,43.90465501
14,30,44.05368864
29,14,44.2174843
13,10,44.24715701
42,36,44.38585517
14,10,44.53207275
6,9,44.54652416
28,14,44.62960399
36,4,44.80410678
35,42,44.86821644
28,26,45.12897451
26,37,45.29479183
28,36,45.31461538
29,36,45.33439248
42,35,45.35956659
3,28,45.43008007
26,28,45.55572718
7,31,45.64910088
31,14,45.80558785
33,22,45.95979524
3,29,45.96439273
6,7,46.3292227
26,34,46.33720887
12,8,46.46283413
2,34,46.48820512
13,31,46.51121983
35,4,46.84376558
12,29,46.97410454
32,22,47.02746234
12,28,47.24005601
30,21,47.27632406
27,6,47.49693984
8,28,47.56338359
27,10,47.61778861
36,42,47.6528488
36,28,47.71249045
8,29,47.74114898
36,29,47.99831864
34,17,48.179034
35,5,48.20236687
3,10,48.35915278
11,8,48.37745617
16,31,48.41630762
31,36,48.50661512
36,5,48.60949497
10,34,48.65743166
35,28,49.33470758
4,8,49.4754685
8,10,49.4955495
12,31,49.5207009
17,44,49.6940516
28,4,49.80760592
28,3,49.83364511
35,29,49.91996467
29,4,49.99375612
29,3,50.14137544
34,24,50.2170785
31,16,50.32726425
30,18,50.51105175
37,26,50.61894023
10,44,50.78900357
30,2,50.80066891
28,35,50.854939
16,29,51.10879031
4,10,51.12201688
29,35,51.17412342
4,30,51.23645594
31,11,51.73713278
37,21,51.88052597
42,9,52.28818453
3,31,52.34892098
16,28,52.7878449
6,27,52.79996485
6,10,52.91765659
8,31,53.13989449
31,4,53.57873904
31,3,53.7430914
26,30,53.75930973
36,9,53.76989124
13,8,54.12758424
30,26,54.26656055
30,5,54.27021296
36,31,54.57063416
35,9,55.08742038
15,34,55.25199734
44,1,55.26475136
7,30,55.27759087
31,35,55.35084199
42,29,55.36268792
31,42,55.58519374
29,13,56.06566087
29,42,56.13881231
29,11,56.16186102
13,30,56.23264855
29,16,56.45040547
42,28,56.47277326
35,36,56.49560753
28,13,56.58097397
34,2,57.07937815
28,11,57.21531257
37,17,57.22797455
35,31,57.37304436
31,13,57.51101828
28,42,57.58237917
1,44,57.83561575
3,8,58.07622156
42,31,58.24690816
18,34,58.52575106
28,16,58.62864167
31,12,58.74891969
27,8,59.00429162
29,12,59.21495703
11,31,59.48272448
30,14,59.81943207
28,12,59.88082137
18,37,60.25507197
29,9,60.26925872
28,9,60.34973829
17,33,60.58133014
11,29,60.76733345
9,37,61.2238357
9,34,61.23165577
36,35,61.31815099
15,44,61.42098554
3,30,61.51397001
12,30,61.51519485
11,28,61.56537473
36,8,61.67388599
21,44,61.70341155
28,7,61.91776584
29,7,61.97357083
30,36,62.05935406
7,37,62.50334173
16,37,62.50956042
17,32,62.81176511
5,44,63.18292055
37,2,63.29186633
8,30,63.35981932
35,8,63.61219409
31,9,63.77292282
5,34,63.78807133
31,7,63.79054398
36,30,64.12611173
16,34,64.20455035
10,37,64.60624695
16,30,65.25755926
2,44,65.27741821
7,34,66.23561896
6,8,66.26564916
42,8,66.40154823
9,44,66.59278218
35,30,67.03982102
34,18,67.22396511
34,16,67.22732371
34,11,67.42030981
19,34,67.87870231
34,19,68.1523494
30,4,68.5156836
37,24,68.71231904
30,3,68.75733586
21,33,68.99973948
12,37,70.40013126
30,35,70.41733049
42,10,70.5102446
15,37,71.65805313
29,10,71.73213798
31,6,71.93155915
28,10,71.93409781
42,30,72.02962055
31,27,72.08698597
12,34,73.03149276
28,6,73.35461513
11,37,73.6657878
29,6,73.73400768
30,16,73.85380209
30,11,74.32690776
21,32,74.37509015
30,42,74.8389607
30,13,75.70285197
10,32,75.94843137
31,10,76.03739422
19,37,76.07441592
44,24,76.24060067
11,34,76.95040023
27,31,77.03830178
37,11,77.23139586
5,37,78.07169993
37,16,78.32035446
11,30,78.48816689
14,34,78.61000814
33,1,78.72210197
30,12,79.45585044
6,28,81.56071734
30,9,82.17276909
6,29,82.43770073
37,18,82.81689136
35,10,83.56002932
13,37,83.98564798
30,7,84.10146468
14,37,84.59467424
13,34,84.78859512
6,31,85.45496701
10,33,86.17493713
1,33,86.20452587
44,2,86.75922483
34,12,87.27535741
15,32,88.43283878
34,27,88.69991009
19,44,89.0601622
29,8,89.38333942
28,8,89.54490663
29,27,89.75962387
26,44,90.1308432
27,29,90.27573868
32,1,90.46100675
36,10,90.54992618
34,6,90.55472108
27,37,90.64709362
44,26,91.1184384
37,19,91.39745718
3,37,91.61913825
18,44,92.96175221
34,7,93.23608585
44,17,93.26812525
44,21,93.60850233
31,8,93.63206263
8,37,93.75327395
27,34,94.10325733
32,24,94.64689881
28,27,96.60726311
27,28,96.62630421
4,37,96.69845182
44,19,96.79368453
14,44,96.80915401
30,10,97.8149797
8,34,97.92241914
5,32,98.13695815
1,32,98.17291267
34,14,98.75880599
3,34,99.19199965
30,6,99.54071895
15,33,99.57426673
7,44,99.74995488
33,26,99.9807727
33,21,100.0385363
6,37,100.4638603
37,12,100.6707057
33,24,101.1646002
37,6,101.9315356
37,27,102.2399416
4,44,102.4521217
9,32,102.5769619
34,3,102.5793426
4,34,102.9602583
26,33,103.4832113
37,7,105.2795105
34,5,105.3732844
34,13,105.6085605
2,33,105.9778183
6,34,106.7973749
6,30,108.6146071
33,17,108.6629279
32,21,108.8054149
32,26,111.3454119
34,42,111.7278204
5,33,111.8418172
44,5,112.9814078
27,30,113.1056354
37,3,113.3750925
31,28,113.5653246
32,17,113.6806956
26,32,114.2148591
30,27,115.2297939
9,33,115.4807553
44,18,115.5839866
42,34,116.2269186
3,44,117.00344
2,32,117.6129846
31,29,118.6537864
12,44,119.0971821
18,32,119.1304752
13,44,119.1734133
16,44,119.6732717
19,32,120.2027472
34,36,120.2519115
28,31,121.3416761
30,8,121.5481092
18,33,122.3238834
37,13,125.1742352
32,19,125.9780314
29,31,126.0786088
8,44,127.0718731
44,11,127.0866892
37,14,127.1713253
34,4,127.3850667
44,3,130.9779341
19,33,131.0832684
44,36,131.1658373
44,14,131.6529678
11,44,133.999743
36,34,134.3017474
35,44,134.4425069
33,2,134.6112713
36,44,135.3300278
44,16,135.6417604
34,28,135.718318
33,19,136.1521674
29,37,136.2759446
28,37,136.7582363
44,4,137.2101034
14,32,137.3715242
34,29,137.7221324
42,37,138.5713976
34,35,139.0472063
44,35,141.428695
32,18,142.8345026
16,33,142.9979622
35,34,143.0795531
37,4,143.1583229
28,34,143.9575197
29,28,144.1108239
31,37,144.4787991
28,29,144.9108947
34,9,145.0133659
29,34,145.2764399
33,18,145.3511213
7,33,149.1357822
32,2,150.7387288
14,33,151.288234
44,7,151.992228
44,12,154.0632956
37,28,154.2786359
37,5,154.3237853
37,29,154.5880563
33,16,154.8958774
16,32,155.8193065
33,11,156.6174306
31,34,157.7210254
44,6,158.3202849
34,31,158.8758723
37,42,159.3956209
44,13,160.6783271
7,32,160.7272974
12,33,162.1718668
31,30,163.5141024
35,37,163.9866287
4,32,165.797445
32,5,169.2219758
32,16,170.3077471
44,9,170.7164727
13,32,171.3559766
12,32,171.6493499
6,44,172.4923362
11,33,172.7946282
37,9,173.5005078
34,8,173.8018493
37,31,174.1488718
32,11,174.2436437
27,44,175.4430249
42,44,176.2335234
30,31,178.0268834
13,33,178.8608024
44,27,179.0073524
32,14,180.1473299
28,30,180.515898
44,42,183.3831237
30,28,183.9422894
34,30,185.2897387
34,10,185.7609505
30,37,185.8065841
4,33,189.2390876
11,32,190.5214861
37,35,190.6958825
33,5,191.1284147
29,30,192.1477653
32,36,193.4084206
33,14,196.6224665
30,29,196.8819516
8,32,198.7019756
3,32,199.0506695
37,8,199.1163339
30,34,200.2688421
33,12,200.487348
36,37,203.4386954
37,30,205.7061457
33,27,206.2040393
36,32,206.9340368
44,10,209.8897233
8,33,210.3113096
27,33,211.4699431
33,6,212.1902094
42,32,212.4749901
32,42,213.2040958
32,12,214.1197583
32,4,214.1212906
32,3,214.8721018
33,7,217.1722283
37,36,217.9676658
35,32,217.977663
33,36,218.2428197
3,33,219.2345344
32,35,221.1209074
32,13,222.7891637
33,42,225.5356873
42,33,226.7935359
31,44,227.251217
33,13,230.4659953
32,27,231.7448399
33,3,234.5428668
27,32,235.5366135
36,33,235.6132131
32,7,236.1648175
32,6,239.9466743
6,33,241.904989
33,4,242.2086994
44,8,244.1394322
29,44,245.9019059
44,31,247.7940154
35,33,249.0350033
33,35,250.3658459
44,29,252.34034
32,9,253.5799927
28,44,255.988243
44,28,261.2404194
6,32,271.100983
33,9,282.9252071
37,10,295.139911
32,10,302.6614963
33,28,317.2970505
30,44,322.8240413
44,30,323.3107099
33,29,323.4609371
28,33,325.3358518
29,33,329.8247893
33,10,340.342524
34,37,354.3625749
34,44,357.4491964
32,28,359.8803426
31,33,360.3860647
28,32,365.6965716
32,8,368.1353882
32,29,369.8994839
29,32,373.8023716
33,31,375.5487688
33,8,386.1578641
44,34,386.9283616
44,37,403.263309
31,32,414.1094737
37,34,424.0294636
32,31,435.4282936
33,30,436.4941714
37,44,445.7800779
30,33,456.0479104
32,30,502.1023777
30,32,519.9016226
32,37,575.0292512
34,32,605.0414042
32,34,631.5652388
33,37,646.9136425
37,32,659.1814841
34,33,695.2360317
33,34,719.2208498
37,33,748.2806223
33,44,789.3898618
32,44,816.3802504
44,33,825.995701
44,32,846.5948185
33,32,1438.4417
32,33,1451.427645
